Date,Star,Condition,Rating
8/22/2007 11:58:07 PM,0.5 Stars,Rated  for Bipolar Disorder Report ,"I am bi-polar and was using Effexxor for the longest time until it stopped working. My doctor wanted me to go on a mood stabilizer so he put me on lamictal. We got up to 150mg and I felt like I was a walking zombie! Just about as bad as lithium! I'm down to 75mg, but I still carry around a 'brain fog' with me. Not good as I'm a freelance writer and need to have information easily accessible in my brain. It stabilizes mood - yes, but at the cost of feeling like I have a mound of cotton where my brain was..."
7/28/2007 2:52:03 PM,4.5 Stars,Rated  for Bipolar II disorder Report ,"I started taking lamictal in 2003,. My moods stabilized. I may get sleepy 2 to 4 hours after my dosage when my dosages have been increased. I have noticed that approximately every 8 to 10 moths an increase is needed, for the mood instability. . I am now on 300 mg a day.Lastyear I could not afford the lamictal so for a short period of time I had to take tegretol. When I returned to the lamictal at the same dosage I had been on for almost a year, my sexual desire completely diminished. I still feel balanced but I am unhappy with the impotence. I haven't found anywhere where the lamictal has that side effect, so I can't blame the drug. The other side effects I get are numbness of the mouth approximately 10 minutes after taking my dosage."
7/26/2007 8:29:58 PM,3.5 Stars,Rated  for Bipolar Disorder Report ,"I know everybody responds differently for different treatments but this is the ONLY thing that has worked for me. The only downside is the side effects. My pharmicist says this is unheard of, but I get extremely dizzy from this and cannot take more than 100 mg at one time, so I have to split this up three times a day. If I take 125+mg at one time, I have trouble standing up and my head will feel like there is a lot of pressure on it for a minute or so after I stand and that was a pretty big problem."
7/25/2007 2:54:58 AM,4 Stars,Rated  for Bipolar Disorder NOS Report ,I love this med. I'm taking lamictal for a myriad of psychiatric problems and it helps all of them!! It has helped to solidify the actions of all my other meds my mood and my general life experiences. I can think clearly and rationally nearly 100% as opposed to only 50-70%. This is one of my meds with staying power I've basically had no side effects other than slight headace and slight increase in insomnia. My other perenial meds include nardil and gabapentin. Lamictal augments both of them increasing antidepressant and anti anxiety effects. Thanx lamictal I'm in love with you.
7/25/2007 2:54:46 AM,4 Stars,Rated  for Generalized anxiety disorder (GAD) Report ,I love this med. I'm taking lamictal for a myriad of psychiatric problems and it helps all of them!! It has helped to solidify the actions of all my other meds my mood and my general life experiences. I can think clearly and rationally nearly 100% as opposed to only 50-70%. This is one of my meds with staying power I've basically had no side effects other than slight headace and slight increase in insomnia. My other perenial meds include nardil and gabapentin. Lamictal augments both of them increasing antidepressant and anti anxiety effects. Thanx lamictal I'm in love with you.
7/25/2007 2:54:29 AM,4 Stars,Rated  for Social phobia (Social anxiety disorder) Report ,I love this med. I'm taking lamictal for a myriad of psychiatric problems and it helps all of them!! It has helped to solidify the actions of all my other meds my mood and my general life experiences. I can think clearly and rationally nearly 100% as opposed to only 50-70%. This is one of my meds with staying power I've basically had no side effects other than slight headace and slight increase in insomnia. My other perenial meds include nardil and gabapentin. Lamictal augments both of them increasing antidepressant and anti anxiety effects. Thanx lamictal I'm in love with you.
7/25/2007 2:53:19 AM,4 Stars,Rated  for Depression Report ,I love this med. I'm taking lamictal for a myriad of psychiatric problems and it helps all of them!! It has helped to solidify the actions of all my other meds my mood and my general life experiences. I can think clearly and rationally nearly 100% as opposed to only 50-70%. This is one of my meds with staying power I've basically had no side effects other than slight headace and slight increase in insomnia. My other perenial meds include nardil and gabapentin. Lamictal augments both of them increasing antidepressant and anti anxiety effects. Thanx lamictal I'm in love with you.
6/19/2007 7:02:43 PM,4.5 Stars,Rated  for Post-Traumatic stress disorder (PTSD) Report ,"After a car accident killed two of my family members, which resulted in two additional step-children to be taken away from me, I was a dead ringer for PTSD- actually more like Traumatic Grief. There are a lot of ""triggers"" that set me off- one is when I feel I am losing control. I love feedback, but when I get what I ask for, I hysterically cry (embarassing at work). I was prescribed this to augment my Luvox and Adderall (I have OCD and ADD as well- lucky me). It is working well and I feel level and human now."
6/10/2007 4:33:30 AM,4 Stars,Rated  for Bipolar Disorder Report ,"I have been on 150 mg. of Lamictal for 2 years, with decent results. I don't remember the side effects, but they were really bad in the beginning. I don't notice any aside from vivid dreams and dry mouth now and then. My dose started out @ 25mg., then progressively moved up to 200mg. I went back down to 150 mg. when I was put on another medicine that enhanced the effects of the Lamictal, and I stayed at that dose when I went off of the other medication a week later. I seem to be better at the lower dose. I think I was at 250 mg. for a while. I actually get worse if I go above 150 mg. My psychiatrist has me on this medication to help with the depression side of bipolar disorder."
6/1/2007 8:28:08 PM,4 Stars,Rated  for Bipolar Disorder Report ,"The only problem with Lamictal is it's bitter taste. It dissolves very quickly and the taste is unbearably bitter - impossible to swallow once you're above 25mg. I've solved this problem by buying gel caps, crushing the pills and filling the gel caps. I take 200mg which will fit in two size '3' gel caps. You do have to be careful about increasing your dose slowly and watch for rashes which indicate a life threatening reaction to the drug."
